,customer,state,response,coverage,education,effective_to_date,employment_status,gender,location_code,marital_status,policy_type,policy,renew_offer_type,sales_channel,vehicle_class,vehicle_size
8193,KU59569,California,No,Basic,College,2011-02-25,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer2,Agent,Sports Car,Medsize
8194,YO29244,Oregon,No,Basic,Bachelor,2011-01-31,Employed,F,Rural,Divorced,Personal Auto,Personal L3,Offer3,Branch,SUV,Medsize
8195,FY77803,California,No,Basic,High School or Below,2011-01-11,Unemployed,F,Suburban,Married,Corporate Auto,Corporate L1,Offer4,Call Center,Four-Door Car,Medsize
8196,EY83434,Washington,No,Extended,High School or Below,2011-01-22,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Branch,SUV,Large
8197,EW15755,California,No,Extended,Master,2011-01-08,Employed,F,Rural,Married,Personal Auto,Personal L1,Offer1,Agent,SUV,Medsize
8198,HS97484,California,No,Extended,College,2011-02-03,Unemployed,F,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,Medsize
8199,IX67925,California,No,Basic,Bachelor,2011-02-16,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Offer4,Branch,Four-Door Car,Medsize
8200,NN76284,California,No,Basic,College,2011-02-02,Unemployed,F,Suburban,Married,Corporate Auto,Corporate L2,Offer1,Branch,Four-Door Car,Medsize
8201,DK92014,Arizona,Yes,Basic,High School or Below,2011-02-03,Disabled,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Web,Two-Door Car,Small
8202,IV94496,Nevada,No,Extended,High School or Below,2011-01-27,Employed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Luxury SUV,Medsize
8203,VW73816,Oregon,No,Basic,Bachelor,2011-01-28,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer1,Agent,SUV,Medsize
8204,CD14267,Nevada,No,Premium,College,2011-02-12,Employed,M,Rural,Married,Corporate Auto,Corporate L3,Offer2,Web,Four-Door Car,Large
8205,HM41195,Arizona,No,Extended,High School or Below,2011-01-02,Medical Leave,M,Suburban,Married,Personal Auto,Personal L3,Offer4,Branch,Four-Door Car,Large
8206,PO98961,Washington,No,Extended,College,2011-02-19,Medical Leave,M,Suburban,Married,Corporate Auto,Corporate L3,Offer2,Agent,Two-Door Car,Small
8207,GV71044,Oregon,No,Basic,College,2011-02-28,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,Medsize
8208,GU84478,Oregon,No,Basic,High School or Below,2011-01-17,Employed,M,Urban,Married,Personal Auto,Personal L1,Offer3,Branch,Four-Door Car,Medsize
8209,SL50592,California,No,Basic,High School or Below,2011-01-22,Unemployed,F,Suburban,Married,Corporate Auto,Corporate L3,Offer4,Web,Four-Door Car,Small
8210,MI99404,California,Yes,Basic,College,2011-01-10,Retired,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,Medsize
8211,YI95434,California,No,Basic,College,2011-02-17,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Medsize
8212,JF32940,Oregon,No,Extended,Bachelor,2011-01-12,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer2,Agent,SUV,Small
8213,FO33051,Arizona,No,Premium,College,2011-02-16,Medical Leave,M,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Call Center,SUV,Large
8214,SK58227,California,Yes,Basic,High School or Below,2011-02-03,Employed,F,Urban,Single,Personal Auto,Personal L2,Offer1,Agent,SUV,Small
8215,LW11571,California,No,Basic,Bachelor,2011-02-07,Employed,M,Suburban,Divorced,Personal Auto,Personal L1,Offer2,Agent,Four-Door Car,Small
8216,CL37990,Arizona,No,Extended,Bachelor,2011-01-13,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L1,Offer1,Call Center,Four-Door Car,Medsize
8217,NA82031,Washington,No,Basic,College,2011-02-05,Employed,F,Rural,Divorced,Corporate Auto,Corporate L3,Offer3,Agent,Four-Door Car,Medsize
8218,BA56812,Oregon,No,Extended,Master,2011-02-10,Employed,M,Rural,Divorced,Corporate Auto,Corporate L2,Offer4,Branch,Four-Door Car,Medsize
8219,GY43856,California,Yes,Basic,College,2011-02-10,Employed,F,Rural,Married,Corporate Auto,Corporate L3,Offer2,Branch,SUV,Large
8220,MB15338,California,No,Basic,College,2011-02-03,Employed,M,Rural,Single,Personal Auto,Personal L2,Offer2,Web,Two-Door Car,Medsize
8221,LQ79472,Arizona,No,Extended,College,2011-01-17,Employed,M,Rural,Single,Corporate Auto,Corporate L2,Offer3,Branch,Two-Door Car,Medsize
8222,SS13550,Nevada,No,Basic,High School or Below,2011-02-04,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer2,Call Center,Luxury SUV,Large
8223,BJ65040,Arizona,No,Basic,High School or Below,2011-01-03,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer4,Agent,Four-Door Car,Medsize
8224,RL64888,California,No,Basic,College,2011-02-15,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer4,Agent,Four-Door Car,Medsize
8225,AB23825,California,No,Extended,College,2011-01-28,Employed,M,Suburban,Single,Personal Auto,Personal L1,Offer4,Agent,Two-Door Car,Medsize
8226,ZA34848,Arizona,No,Basic,Bachelor,2011-01-26,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,Offer2,Agent,Two-Door Car,Medsize
8227,AV49798,Arizona,No,Extended,College,2011-02-04,Employed,M,Rural,Married,Personal Auto,Personal L1,Offer2,Branch,Four-Door Car,Medsize
8228,LT94367,California,No,Basic,College,2011-01-16,Unemployed,M,Suburban,Divorced,Personal Auto,Personal L2,Offer1,Branch,Sports Car,Small
8229,OH64088,California,No,Basic,High School or Below,2011-02-09,Employed,M,Suburban,Single,Corporate Auto,Corporate L1,Offer1,Agent,Four-Door Car,Medsize
8230,ML68781,California,No,Basic,College,2011-01-21,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Medsize
8231,WR70403,Washington,No,Extended,High School or Below,2011-02-25,Unemployed,M,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,Medsize
8232,PV24005,Oregon,No,Basic,High School or Below,2011-02-08,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,Offer3,Web,Four-Door Car,Small
8233,UI64573,Oregon,No,Extended,High School or Below,2011-01-23,Employed,F,Rural,Married,Personal Auto,Personal L1,Offer2,Web,Four-Door Car,Medsize
8234,RF64040,California,No,Extended,Bachelor,2011-01-03,Unemployed,F,Rural,Married,Corporate Auto,Corporate L3,Offer1,Call Center,SUV,Medsize
8235,FK85203,California,No,Basic,High School or Below,2011-01-07,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Branch,SUV,Medsize
8236,LA13377,California,No,Basic,Doctor,2011-01-25,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer4,Call Center,Four-Door Car,Small
8237,QC28119,Oregon,No,Basic,High School or Below,2011-02-15,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Medsize
8238,OI39449,California,Yes,Basic,College,2011-01-11,Unemployed,F,Suburban,Married,Personal Auto,Personal L2,Offer1,Agent,SUV,Medsize
8239,VV35420,Arizona,Yes,Basic,High School or Below,2011-02-28,Employed,M,Suburban,Married,Personal Auto,Personal L1,Offer2,Agent,Four-Door Car,Small
8240,ER40041,Oregon,No,Basic,College,2011-02-05,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer1,Call Center,Luxury Car,Medsize
8241,EI46264,California,No,Basic,High School or Below,2011-01-12,Employed,M,Rural,Married,Personal Auto,Personal L2,Offer2,Branch,Four-Door Car,Medsize
8242,NL41409,Oregon,No,Basic,Bachelor,2011-02-14,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer2,Web,Two-Door Car,Large
8243,YW94562,California,No,Basic,College,2011-01-10,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer1,Web,Four-Door Car,Medsize
8244,BW63560,Oregon,No,Basic,Bachelor,2011-01-17,Employed,F,Rural,Married,Corporate Auto,Corporate L2,Offer2,Branch,Four-Door Car,Medsize
8245,AX28231,Washington,No,Basic,High School or Below,2011-01-01,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer2,Agent,Two-Door Car,Medsize
8246,TO84268,California,No,Premium,Master,2011-01-12,Employed,M,Urban,Married,Personal Auto,Personal L2,Offer3,Agent,Four-Door Car,Medsize
8247,DV57698,Oregon,No,Extended,Doctor,2011-01-08,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Offer1,Call Center,Two-Door Car,Medsize
8248,CF95802,California,No,Basic,College,2011-02-10,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Offer2,Branch,SUV,Small
8249,TI14001,California,Yes,Basic,College,2011-02-06,Employed,M,Urban,Single,Corporate Auto,Corporate L3,Offer2,Agent,Two-Door Car,Medsize
8250,SW42446,California,No,Extended,College,2011-02-14,Employed,F,Urban,Married,Corporate Auto,Corporate L3,Offer1,Agent,Sports Car,Small
8251,WI47826,Oregon,No,Basic,College,2011-02-17,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,Medsize
8252,JF25129,California,Yes,Basic,Master,2011-01-31,Disabled,M,Suburban,Divorced,Personal Auto,Personal L2,Offer1,Call Center,Four-Door Car,Small
8253,WP51328,Oregon,No,Basic,Doctor,2011-02-19,Employed,M,Urban,Single,Personal Auto,Personal L3,Offer4,Branch,Two-Door Car,Medsize
8254,XF83901,Arizona,No,Premium,College,2011-01-12,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer1,Branch,Four-Door Car,Large
8255,TH72420,Oregon,No,Basic,Doctor,2011-01-05,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer4,Agent,Two-Door Car,Small
8256,MB75636,Oregon,No,Basic,College,2011-01-10,Employed,F,Urban,Married,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,Medsize
8257,QD97878,Nevada,No,Premium,Master,2011-02-21,Medical Leave,M,Suburban,Married,Personal Auto,Personal L2,Offer4,Agent,Two-Door Car,Small
8258,ZG82132,Oregon,Yes,Premium,Bachelor,2011-01-28,Employed,F,Suburban,Single,Personal Auto,Personal L2,Offer1,Branch,Two-Door Car,Medsize
8259,MQ15074,Washington,No,Basic,High School or Below,2011-02-01,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer2,Branch,Four-Door Car,Medsize
8260,UB16654,Washington,No,Basic,Master,2011-02-27,Disabled,M,Urban,Divorced,Personal Auto,Personal L3,Offer4,Web,Four-Door Car,Medsize
8261,LZ84227,Arizona,No,Premium,College,2011-01-17,Employed,M,Rural,Married,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize
8262,BA49679,Arizona,No,Basic,Bachelor,2011-01-14,Employed,F,Suburban,Divorced,Personal Auto,Personal L2,Offer3,Branch,Two-Door Car,Medsize
8263,OM37845,California,Yes,Basic,Master,2011-01-13,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,Small
8264,NB96938,Oregon,No,Basic,College,2011-02-11,Medical Leave,M,Suburban,Married,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,Medsize
8265,GA98025,Arizona,No,Basic,Bachelor,2011-02-04,Retired,M,Suburban,Single,Personal Auto,Personal L2,Offer1,Call Center,SUV,Medsize
8266,TH59993,California,No,Basic,College,2011-01-28,Employed,F,Rural,Married,Corporate Auto,Corporate L1,Offer1,Web,Four-Door Car,Medsize
8267,CA29908,Oregon,No,Basic,High School or Below,2011-01-02,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer3,Agent,Four-Door Car,Medsize
8268,QU52713,California,No,Basic,Bachelor,2011-02-06,Employed,M,Urban,Married,Corporate Auto,Corporate L3,Offer2,Agent,SUV,Medsize
8269,FS67856,California,Yes,Basic,College,2011-01-21,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Branch,SUV,Small
8270,GO27855,Oregon,No,Extended,College,2011-01-23,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer2,Web,Four-Door Car,Small
8271,AL95338,California,No,Extended,High School or Below,2011-02-10,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,Medsize
8272,JQ22359,Oregon,No,Extended,College,2011-01-14,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer4,Branch,Two-Door Car,Medsize
8273,MT97446,California,No,Basic,Master,2011-02-13,Employed,F,Urban,Married,Corporate Auto,Corporate L1,Offer1,Agent,Two-Door Car,Medsize
8274,NB86692,Nevada,No,Basic,College,2011-01-02,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer4,Web,Four-Door Car,Medsize
8275,XT58648,Arizona,Yes,Basic,High School or Below,2011-01-02,Employed,F,Urban,Married,Personal Auto,Personal L2,Offer2,Branch,SUV,Large
8276,TY43440,California,Yes,Basic,High School or Below,2011-01-10,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Branch,SUV,Medsize
8277,TD97297,Oregon,No,Basic,Bachelor,2011-02-25,Employed,M,Urban,Married,Personal Auto,Personal L1,Offer3,Agent,Sports Car,Medsize
8278,QN76596,California,No,Basic,Bachelor,2011-01-28,Employed,M,Rural,Married,Corporate Auto,Corporate L2,Offer1,Agent,SUV,Medsize
8279,ON63161,Oregon,No,Premium,High School or Below,2011-01-21,Disabled,F,Suburban,Divorced,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
8280,CP93345,California,No,Basic,Bachelor,2011-02-15,Employed,F,Urban,Divorced,Corporate Auto,Corporate L3,Offer2,Call Center,Four-Door Car,Large
8281,EI17022,Washington,Yes,Basic,Bachelor,2011-02-05,Retired,M,Suburban,Divorced,Corporate Auto,Corporate L3,Offer1,Branch,SUV,Medsize
8282,AH99727,Arizona,No,Basic,Bachelor,2011-01-05,Disabled,F,Suburban,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Medsize
8283,WI86229,Oregon,No,Extended,Master,2011-01-24,Employed,M,Urban,Divorced,Personal Auto,Personal L2,Offer1,Agent,Two-Door Car,Large
8284,DP19820,Oregon,No,Extended,College,2011-01-15,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Offer2,Branch,SUV,Small
8285,AT62618,Oregon,No,Extended,Bachelor,2011-02-11,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer2,Web,Four-Door Car,Medsize
8286,CJ31839,California,No,Basic,Bachelor,2011-02-18,Employed,M,Urban,Married,Special Auto,Special L2,Offer2,Web,Four-Door Car,Small
8287,XR99310,California,No,Extended,College,2011-01-15,Employed,M,Suburban,Married,Special Auto,Special L3,Offer2,Agent,Two-Door Car,Medsize
8288,HC37968,Oregon,No,Basic,Bachelor,2011-02-22,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Offer1,Call Center,Sports Car,Medsize
8289,PE47967,Oregon,No,Basic,College,2011-01-15,Employed,F,Rural,Divorced,Personal Auto,Personal L1,Offer2,Branch,Luxury SUV,Medsize
8290,SW93780,Arizona,No,Basic,Master,2011-01-23,Retired,M,Suburban,Divorced,Personal Auto,Personal L3,Offer4,Web,Four-Door Car,Large
8291,SC31713,California,No,Extended,College,2011-01-31,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize
8292,SJ88799,Washington,No,Premium,High School or Below,2011-01-05,Employed,M,Suburban,Single,Personal Auto,Personal L2,Offer3,Agent,Four-Door Car,Medsize
8293,GY65868,California,No,Extended,Bachelor,2011-02-18,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer3,Agent,Four-Door Car,Small
8294,IW71076,California,No,Basic,Bachelor,2011-02-27,Employed,M,Rural,Married,Corporate Auto,Corporate L3,Offer2,Agent,Four-Door Car,Large
8295,HI16452,Oregon,No,Extended,High School or Below,2011-02-01,Unemployed,M,Suburban,Single,Special Auto,Special L3,Offer1,Branch,Four-Door Car,Medsize
8296,CH76379,Oregon,No,Basic,Bachelor,2011-02-28,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize
8297,SY46862,Arizona,No,Extended,High School or Below,2011-02-20,Employed,M,Rural,Married,Corporate Auto,Corporate L1,Offer1,Agent,Sports Car,Medsize
8298,YO41331,Oregon,Yes,Extended,College,2011-02-26,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer2,Call Center,Two-Door Car,Large
8299,II37789,Arizona,No,Extended,College,2011-02-18,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L3,Offer1,Branch,Four-Door Car,Large
8300,RM31359,Oregon,No,Extended,High School or Below,2011-02-28,Employed,F,Suburban,Married,Corporate Auto,Corporate L3,Offer3,Agent,Four-Door Car,Small
8301,TM12486,Oregon,No,Extended,High School or Below,2011-01-01,Retired,M,Suburban,Single,Personal Auto,Personal L3,Offer3,Web,Four-Door Car,Small
8302,PR59105,Oregon,No,Basic,High School or Below,2011-02-18,Employed,F,Urban,Divorced,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Large
8303,WX37953,Oregon,No,Basic,College,2011-02-22,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer2,Web,Four-Door Car,Medsize
8304,AT36002,Washington,No,Basic,College,2011-02-04,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,Offer1,Agent,Luxury SUV,Medsize
8305,DD27635,Oregon,No,Basic,Doctor,2011-02-20,Disabled,M,Rural,Married,Personal Auto,Personal L1,Offer1,Call Center,SUV,Medsize
8306,EW16697,Arizona,No,Basic,High School or Below,2011-01-16,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer4,Agent,Two-Door Car,Medsize
8307,QH27767,Oregon,No,Basic,Doctor,2011-01-26,Employed,M,Urban,Divorced,Personal Auto,Personal L2,Offer4,Agent,Four-Door Car,Medsize
8308,TO96662,Oregon,No,Extended,Bachelor,2011-01-19,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,Small
8309,No59551,California,Yes,Extended,College,2011-02-14,Retired,F,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Agent,Sports Car,Medsize
8310,MR46875,Washington,No,Basic,Master,2011-01-13,Employed,M,Urban,Divorced,Corporate Auto,Corporate L2,Offer3,Call Center,Four-Door Car,Medsize
8311,LF41085,Arizona,No,Basic,College,2011-01-22,Medical Leave,F,Rural,Divorced,Personal Auto,Personal L2,Offer1,Agent,Two-Door Car,Medsize
8312,DF62718,California,No,Extended,High School or Below,2011-02-20,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer4,Agent,Four-Door Car,Large
8313,BC85847,California,No,Basic,Bachelor,2011-01-22,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L1,Offer1,Call Center,Four-Door Car,Small
8314,BE10809,California,Yes,Basic,High School or Below,2011-01-18,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,Offer1,Agent,Four-Door Car,Small
8315,MO38559,Arizona,No,Basic,Doctor,2011-02-03,Unemployed,F,Rural,Married,Personal Auto,Personal L2,Offer2,Call Center,Four-Door Car,Medsize
8316,FC52000,Oregon,No,Basic,College,2011-02-17,Employed,F,Rural,Married,Corporate Auto,Corporate L1,Offer3,Branch,SUV,Medsize
8317,HH22446,Nevada,Yes,Basic,Bachelor,2011-02-25,Disabled,M,Suburban,Married,Personal Auto,Personal L2,Offer1,Branch,Sports Car,Large
8318,JL86651,Nevada,No,Premium,College,2011-01-27,Employed,M,Rural,Married,Personal Auto,Personal L2,Offer1,Web,Four-Door Car,Medsize
8319,RU49126,Washington,No,Basic,College,2011-02-01,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer2,Agent,SUV,Medsize
8320,HJ64867,Arizona,No,Basic,College,2011-02-05,Employed,F,Rural,Divorced,Personal Auto,Personal L2,Offer4,Web,Two-Door Car,Medsize
8321,FV21968,Nevada,No,Basic,Bachelor,2011-01-26,Employed,F,Rural,Married,Special Auto,Special L2,Offer1,Branch,Four-Door Car,Medsize
8322,MT39460,California,No,Basic,Master,2011-02-19,Employed,M,Urban,Single,Personal Auto,Personal L2,Offer2,Branch,Four-Door Car,Medsize
8323,LE43061,California,No,Premium,High School or Below,2011-02-20,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Web,Four-Door Car,Medsize
8324,YU32377,Oregon,No,Basic,College,2011-01-05,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L2,Offer3,Call Center,Two-Door Car,Medsize
8325,YB58105,California,No,Premium,High School or Below,2011-02-14,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L1,Offer1,Agent,Four-Door Car,Large
8326,CP47989,Oregon,No,Basic,High School or Below,2011-02-04,Employed,F,Suburban,Divorced,Corporate Auto,Corporate L2,Offer4,Web,Two-Door Car,Medsize
8327,LX46285,Oregon,Yes,Extended,Master,2011-02-23,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer1,Branch,Sports Car,Medsize
8328,LO17461,Arizona,No,Basic,High School or Below,2011-02-16,Employed,F,Suburban,Married,Personal Auto,Personal L1,Offer2,Branch,Two-Door Car,Small
8329,QQ53360,Nevada,No,Extended,College,2011-01-13,Unemployed,M,Suburban,Married,Personal Auto,Personal L2,Offer3,Agent,Two-Door Car,Medsize
8330,WL13766,Arizona,No,Basic,High School or Below,2011-01-31,Employed,M,Urban,Single,Personal Auto,Personal L3,Offer3,Branch,Four-Door Car,Medsize
8331,ST78006,Oregon,No,Basic,High School or Below,2011-01-01,Unemployed,F,Rural,Married,Personal Auto,Personal L2,Offer4,Call Center,Four-Door Car,Medsize
8332,SR71068,Washington,Yes,Basic,High School or Below,2011-01-23,Employed,M,Suburban,Single,Personal Auto,Personal L3,Offer2,Web,SUV,Medsize
