,Customer,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Location Code,Marital Status,Policy Type,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size
8257,DR32525,Arizona,No,Extended,College,2/25/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer3,Agent,Four-Door Car,Medsize
8258,CP76842,Nevada,No,Extended,College,2/14/11,Employed,F,Rural,Married,Corporate Auto,Corporate L3,Offer2,Call Center,Two-Door Car,Medsize
8259,IH20118,Oregon,Yes,Basic,High School or Below,2/26/11,Medical Leave,M,Suburban,Single,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
8260,DA20472,California,Yes,Basic,High School or Below,2/17/11,Employed,M,Rural,Married,Personal Auto,Personal L3,Offer2,Agent,Sports Car,Medsize
8261,DN67273,Oregon,No,Basic,High School or Below,1/8/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,Small
8262,ZZ20738,California,No,Basic,High School or Below,1/28/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer4,Agent,Sports Car,Medsize
8263,AS18084,California,Yes,Basic,College,1/26/11,Medical Leave,F,Suburban,Married,Personal Auto,Personal L2,Offer1,Branch,Sports Car,Large
8264,FY21364,California,No,Basic,Bachelor,2/22/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L1,Offer2,Agent,SUV,Medsize
8265,LL73047,California,No,Basic,High School or Below,1/26/11,Disabled,F,Suburban,Divorced,Personal Auto,Personal L2,Offer1,Branch,Four-Door Car,Medsize
8266,CG15505,California,Yes,Extended,Master,2/20/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,Offer2,Agent,Luxury SUV,Medsize
8267,ZZ22047,Washington,Yes,Basic,Bachelor,1/13/11,Employed,M,Suburban,Divorced,Corporate Auto,Corporate L3,Offer1,Agent,Four-Door Car,Medsize
8268,NG56399,Arizona,No,Basic,High School or Below,1/7/11,Employed,M,Suburban,Divorced,Personal Auto,Personal L2,Offer3,Branch,Two-Door Car,Medsize
8269,MD45928,Arizona,Yes,Premium,High School or Below,2/1/11,Employed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize
8270,OV29928,Washington,No,Basic,College,2/24/11,Employed,F,Urban,Married,Corporate Auto,Corporate L3,Offer3,Agent,Four-Door Car,Medsize
8271,OR28030,California,Yes,Basic,Bachelor,1/17/11,Employed,M,Suburban,Divorced,Corporate Auto,Corporate L3,Offer2,Call Center,Two-Door Car,Small
8272,LO48748,Oregon,No,Extended,Master,1/30/11,Employed,F,Rural,Single,Personal Auto,Personal L1,Offer2,Web,Four-Door Car,Large
8273,FX95323,Oregon,No,Basic,College,1/31/11,Employed,M,Rural,Married,Personal Auto,Personal L3,Offer4,Agent,Four-Door Car,Medsize
8274,AG85127,Oregon,No,Basic,Bachelor,1/14/11,Employed,M,Urban,Married,Special Auto,Special L3,Offer3,Web,Four-Door Car,Medsize
8275,JN33628,California,No,Premium,Bachelor,2/22/11,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Branch,SUV,Small
8276,QU69375,Nevada,Yes,Extended,High School or Below,1/1/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L2,Offer1,Agent,Two-Door Car,Medsize
8277,FM37864,California,No,Extended,Bachelor,1/9/11,Employed,F,Urban,Divorced,Personal Auto,Personal L2,Offer1,Agent,Two-Door Car,Large
8278,IL23615,Oregon,No,Extended,College,2/21/11,Employed,M,Suburban,Single,Personal Auto,Personal L2,Offer2,Branch,Four-Door Car,Large
8279,FZ44411,Arizona,No,Extended,Bachelor,1/30/11,Unemployed,M,Suburban,Married,Corporate Auto,Corporate L2,Offer2,Call Center,Four-Door Car,Medsize
8280,JE32215,California,No,Premium,Bachelor,2/14/11,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer2,Branch,Two-Door Car,Medsize
8281,FQ88964,Arizona,No,Basic,College,2/25/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Offer3,Call Center,Two-Door Car,Large
8282,WW22291,California,No,Basic,Master,2/16/11,Employed,M,Suburban,Divorced,Personal Auto,Personal L2,Offer2,Call Center,Four-Door Car,Medsize
8283,EV39637,Oregon,No,Basic,High School or Below,2/12/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,Offer1,Branch,Four-Door Car,Medsize
8284,TG36139,California,No,Extended,High School or Below,2/10/11,Disabled,F,Suburban,Single,Corporate Auto,Corporate L1,Offer4,Branch,SUV,Medsize
8285,XN25550,Oregon,No,Extended,College,1/2/11,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer4,Agent,SUV,Medsize
8286,NG94966,California,No,Basic,College,2/27/11,Employed,M,Suburban,Divorced,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,Large
8287,AD28349,Arizona,No,Basic,High School or Below,2/23/11,Unemployed,M,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,Medsize
8288,VZ56705,Oregon,No,Basic,Bachelor,2/25/11,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,Medsize
8289,TQ82322,California,No,Basic,Bachelor,2/19/11,Employed,F,Urban,Single,Personal Auto,Personal L2,Offer2,Branch,Two-Door Car,Medsize
8290,CB77819,California,No,Basic,High School or Below,2/10/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Web,Two-Door Car,Medsize
8291,VG68427,Arizona,No,Basic,High School or Below,2/17/11,Employed,M,Urban,Married,Corporate Auto,Corporate L2,Offer4,Branch,Four-Door Car,Medsize
8292,WO42164,Oregon,No,Extended,High School or Below,2/7/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,Medsize
8293,NL87371,Oregon,No,Basic,Bachelor,1/23/11,Unemployed,M,Suburban,Divorced,Personal Auto,Personal L3,Offer4,Web,Two-Door Car,Medsize
8294,QW24080,Oregon,No,Basic,College,1/3/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer3,Branch,Four-Door Car,Large
8295,ZL53118,Arizona,No,Basic,High School or Below,2/1/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,Medsize
8296,GT19025,Oregon,No,Extended,Bachelor,1/23/11,Medical Leave,F,Urban,Divorced,Personal Auto,Personal L1,Offer1,Branch,Four-Door Car,Medsize
8297,VN44400,California,No,Basic,College,2/4/11,Employed,F,Urban,Married,Personal Auto,Personal L2,Offer3,Branch,Two-Door Car,Medsize
8298,JF45126,Nevada,No,Basic,Bachelor,1/18/11,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer2,Branch,SUV,Medsize
8299,SW94040,Oregon,No,Extended,College,2/22/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L1,Offer1,Agent,Four-Door Car,Medsize
8300,XI36396,California,No,Extended,Bachelor,1/18/11,Retired,M,Suburban,Married,Personal Auto,Personal L2,Offer3,Agent,Four-Door Car,Medsize
8301,CL38926,Oregon,No,Basic,Bachelor,2/15/11,Medical Leave,M,Suburban,Single,Corporate Auto,Corporate L3,Offer2,Call Center,SUV,Medsize
8302,CU10179,California,No,Extended,College,1/14/11,Employed,F,Rural,Married,Personal Auto,Personal L1,Offer2,Agent,Sports Car,Small
8303,BK57087,California,No,Basic,College,1/1/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer3,Branch,SUV,Medsize
8304,LF94282,Nevada,No,Basic,Bachelor,1/2/11,Employed,M,Rural,Married,Personal Auto,Personal L2,Offer2,Branch,Two-Door Car,Medsize
8305,BO46265,Oregon,No,Extended,College,2/18/11,Medical Leave,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,Small
8306,VJ45879,California,No,Premium,Bachelor,1/28/11,Employed,M,Rural,Married,Personal Auto,Personal L1,Offer4,Agent,Two-Door Car,Medsize
8307,FR12423,Oregon,Yes,Basic,Bachelor,1/26/11,Medical Leave,M,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize
8308,IY87065,California,Yes,Basic,Bachelor,1/21/11,Employed,F,Suburban,Married,Corporate Auto,Corporate L1,Offer1,Agent,Two-Door Car,Medsize
8309,LR49944,Nevada,No,Basic,Doctor,2/25/11,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,Large
8310,LU40443,Oregon,No,Basic,Master,2/12/11,Employed,M,Urban,Single,Personal Auto,Personal L2,Offer2,Web,Four-Door Car,Medsize
8311,HN54181,California,No,Extended,College,2/9/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,Offer3,Agent,Four-Door Car,Small
8312,GC52187,Nevada,No,Extended,College,2/23/11,Employed,F,Urban,Married,Personal Auto,Personal L2,Offer4,Branch,Two-Door Car,Large
8313,FH22095,California,No,Basic,College,2/7/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,Offer2,Branch,Two-Door Car,Small
8314,KY55245,California,Yes,Basic,High School or Below,2/26/11,Medical Leave,M,Suburban,Single,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
8315,ST43920,Arizona,Yes,Basic,Doctor,1/27/11,Disabled,F,Suburban,Divorced,Personal Auto,Personal L3,Offer2,Branch,Two-Door Car,Medsize
8316,GG84614,Oregon,No,Extended,High School or Below,1/8/11,Employed,F,Suburban,Single,Personal Auto,Personal L3,Offer3,Branch,Two-Door Car,Medsize
8317,JW94491,California,Yes,Basic,College,1/3/11,Retired,M,Suburban,Divorced,Personal Auto,Personal L2,Offer2,Web,Four-Door Car,Medsize
8318,EW51866,Arizona,No,Extended,College,1/24/11,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer1,Call Center,Four-Door Car,Medsize
8319,KU13616,California,Yes,Premium,Bachelor,2/16/11,Disabled,F,Suburban,Divorced,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,Medsize
8320,CB15842,California,No,Basic,High School or Below,2/16/11,Employed,M,Suburban,Married,Special Auto,Special L3,Offer1,Agent,SUV,Medsize
8321,RN66968,California,No,Basic,High School or Below,1/3/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,Large
8322,IQ30108,Oregon,No,Extended,High School or Below,1/28/11,Employed,M,Urban,Married,Special Auto,Special L2,Offer3,Agent,Four-Door Car,Medsize
8323,VB23257,Oregon,No,Basic,Bachelor,1/5/11,Employed,M,Rural,Single,Special Auto,Special L3,Offer1,Branch,SUV,Medsize
8324,CV13878,California,No,Basic,High School or Below,2/1/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer2,Call Center,Two-Door Car,Medsize
8325,FD14790,Oregon,No,Extended,Bachelor,2/10/11,Employed,M,Suburban,Married,Personal Auto,Personal L1,Offer4,Branch,Four-Door Car,Small
8326,VZ61940,Nevada,No,Basic,Doctor,2/7/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer3,Agent,Four-Door Car,Small
8327,PX66705,California,No,Basic,High School or Below,1/22/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,Medsize
8328,XG66314,California,No,Basic,College,1/15/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer1,Branch,SUV,Medsize
8329,ZM40672,Oregon,No,Basic,Master,1/11/11,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L3,Offer2,Agent,Two-Door Car,Small
8330,VF21523,Nevada,No,Basic,High School or Below,1/18/11,Employed,F,Suburban,Single,Corporate Auto,Corporate L3,Offer2,Web,Two-Door Car,Small
8331,OM50417,Arizona,No,Extended,Bachelor,2/16/11,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer1,Call Center,Four-Door Car,Medsize
8332,SO54368,Oregon,Yes,Basic,College,2/12/11,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer1,Agent,SUV,Medsize
8333,XZ62430,Arizona,Yes,Extended,Bachelor,2/14/11,Retired,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Agent,Two-Door Car,Medsize
8334,RZ51338,Arizona,No,Basic,Bachelor,1/24/11,Retired,M,Suburban,Divorced,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Medsize
8335,NV13794,Nevada,No,Basic,High School or Below,2/9/11,Employed,F,Urban,Married,Personal Auto,Personal L1,Offer1,Agent,SUV,Small
8336,JB23570,California,No,Extended,College,2/12/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L2,Offer4,Branch,SUV,Medsize
8337,MH24522,California,No,Basic,College,2/14/11,Unemployed,M,Suburban,Married,Personal Auto,Personal L2,Offer1,Call Center,Sports Car,Small
8338,TD78032,Washington,No,Basic,High School or Below,2/14/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L1,Offer4,Call Center,Four-Door Car,Medsize
8339,WW41496,Nevada,No,Extended,Bachelor,1/1/11,Employed,F,Urban,Divorced,Personal Auto,Personal L3,Offer2,Agent,Two-Door Car,Medsize
8340,IF32545,Nevada,Yes,Basic,Master,1/28/11,Disabled,F,Suburban,Divorced,Corporate Auto,Corporate L3,Offer1,Agent,Four-Door Car,Small
8341,HF72557,Washington,No,Extended,Bachelor,2/6/11,Medical Leave,M,Suburban,Divorced,Personal Auto,Personal L2,Offer1,Branch,Four-Door Car,Medsize
8342,MD41042,Arizona,No,Basic,College,1/14/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer2,Web,Two-Door Car,Medsize
8343,UP31333,Washington,Yes,Basic,College,1/21/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,Offer2,Branch,SUV,Small
8344,UC35517,Oregon,No,Basic,College,1/22/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L3,Offer4,Branch,Four-Door Car,Small
8345,HS89788,Arizona,No,Basic,High School or Below,1/11/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,Offer2,Branch,Sports Car,Medsize
8346,SG82836,Oregon,No,Extended,High School or Below,1/14/11,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer1,Branch,Two-Door Car,Small
8347,VM50666,California,No,Basic,Doctor,1/11/11,Unemployed,M,Suburban,Divorced,Special Auto,Special L3,Offer1,Branch,Four-Door Car,Large
8348,MD70513,Washington,No,Basic,College,1/20/11,Employed,M,Suburban,Single,Personal Auto,Personal L2,Offer1,Branch,SUV,Medsize
8349,YX96463,Oregon,No,Basic,Bachelor,2/7/11,Employed,F,Suburban,Married,Corporate Auto,Corporate L2,Offer2,Call Center,Four-Door Car,Small
8350,LH38387,Nevada,No,Extended,Bachelor,2/8/11,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer4,Branch,Two-Door Car,Medsize
8351,BY59578,California,No,Extended,College,1/23/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize
8352,RN12107,Oregon,No,Premium,High School or Below,1/4/11,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L1,Offer1,Call Center,Luxury Car,Medsize
8353,MZ84108,Arizona,No,Extended,Bachelor,1/2/11,Employed,M,Urban,Single,Personal Auto,Personal L3,Offer1,Branch,Sports Car,Medsize
8354,JG68387,Nevada,No,Basic,Bachelor,1/27/11,Employed,F,Suburban,Married,Corporate Auto,Corporate L3,Offer1,Agent,SUV,Large
8355,AQ94108,Oregon,No,Basic,College,2/26/11,Employed,F,Rural,Married,Corporate Auto,Corporate L3,Offer1,Branch,Four-Door Car,Medsize
8356,NE85389,Oregon,No,Basic,High School or Below,1/10/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Medsize
8357,JQ35849,California,No,Basic,High School or Below,1/21/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer4,Agent,Four-Door Car,Medsize
8358,QU93024,California,No,Extended,Bachelor,1/26/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Offer1,Agent,SUV,Medsize
8359,EQ90867,Oregon,No,Basic,College,2/19/11,Employed,M,Suburban,Divorced,Corporate Auto,Corporate L1,Offer1,Agent,Four-Door Car,Small
8360,PG67485,Nevada,Yes,Basic,High School or Below,1/24/11,Unemployed,M,Suburban,Married,Personal Auto,Personal L2,Offer2,Web,Sports Car,Medsize
8361,OX62244,California,No,Basic,Bachelor,1/24/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,Offer1,Branch,Four-Door Car,Medsize
8362,MW98508,Oregon,No,Basic,College,2/13/11,Employed,F,Rural,Married,Special Auto,Special L3,Offer2,Web,Four-Door Car,Medsize
8363,MM50888,Arizona,No,Extended,High School or Below,2/13/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer2,Web,Two-Door Car,Medsize
8364,QZ19741,Oregon,No,Premium,College,1/3/11,Employed,F,Suburban,Married,Personal Auto,Personal L1,Offer2,Branch,SUV,Medsize
8365,ET10831,Oregon,No,Basic,College,1/6/11,Employed,M,Suburban,Single,Personal Auto,Personal L1,Offer1,Call Center,Four-Door Car,Medsize
8366,OL72669,Arizona,No,Premium,Bachelor,2/7/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L3,Offer1,Call Center,SUV,Medsize
8367,BM46418,Nevada,No,Basic,College,2/20/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer2,Branch,Two-Door Car,Medsize
8368,VD78722,Oregon,Yes,Basic,College,2/20/11,Employed,M,Urban,Single,Personal Auto,Personal L2,Offer2,Agent,Four-Door Car,Medsize
8369,FL69981,California,No,Basic,Bachelor,2/23/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Offer2,Call Center,SUV,Medsize
8370,EG10175,California,No,Extended,Master,2/16/11,Employed,F,Urban,Divorced,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,Large
8371,WS60888,California,Yes,Basic,Bachelor,2/24/11,Retired,M,Suburban,Married,Personal Auto,Personal L2,Offer1,Agent,SUV,Medsize
8372,LM58227,Oregon,No,Basic,High School or Below,1/14/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer1,Call Center,Four-Door Car,Medsize
8373,IK49861,Oregon,No,Extended,Bachelor,2/23/11,Unemployed,M,Rural,Married,Personal Auto,Personal L2,Offer2,Agent,Two-Door Car,Medsize
8374,RM87465,Arizona,Yes,Basic,High School or Below,2/26/11,Employed,M,Suburban,Single,Personal Auto,Personal L2,Offer2,Call Center,Four-Door Car,Medsize
8375,BY75330,California,No,Basic,Bachelor,1/15/11,Employed,M,Urban,Divorced,Personal Auto,Personal L2,Offer1,Agent,SUV,Small
8376,CF41619,Nevada,No,Basic,College,2/9/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Small
8377,ZZ54454,Nevada,No,Premium,Master,1/10/11,Employed,M,Suburban,Single,Personal Auto,Personal L2,Offer2,Agent,Two-Door Car,Small
8378,CU84967,California,Yes,Basic,High School or Below,1/29/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer1,Agent,SUV,Medsize
8379,UR56056,Oregon,No,Extended,Bachelor,2/6/11,Employed,M,Rural,Married,Personal Auto,Personal L3,Offer3,Agent,SUV,Medsize
8380,VN30344,California,No,Extended,College,1/22/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,Small
8381,YE67531,Oregon,Yes,Basic,High School or Below,2/4/11,Retired,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Web,Sports Car,Medsize
8382,EW67348,Nevada,Yes,Basic,College,1/31/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
8383,PD69398,Washington,No,Extended,College,2/26/11,Employed,M,Rural,Married,Corporate Auto,Corporate L1,Offer2,Call Center,Four-Door Car,Medsize
8384,YT43943,California,No,Basic,High School or Below,2/17/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,Medsize
8385,ON74557,California,No,Extended,Bachelor,1/6/11,Employed,M,Urban,Married,Personal Auto,Personal L2,Offer3,Branch,SUV,Medsize
8386,JL52508,Oregon,Yes,Extended,Doctor,1/30/11,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer2,Branch,SUV,Medsize
8387,UI62725,Oregon,No,Basic,Bachelor,1/2/11,Employed,M,Suburban,Divorced,Corporate Auto,Corporate L3,Offer2,Agent,Four-Door Car,Medsize
8388,LO75919,Arizona,No,Extended,Bachelor,1/1/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer1,Call Center,Two-Door Car,Medsize
8389,SM62247,Nevada,No,Extended,High School or Below,1/24/11,Employed,F,Suburban,Single,Corporate Auto,Corporate L3,Offer2,Call Center,Luxury Car,Medsize
8390,AF20716,Oregon,No,Basic,Bachelor,1/17/11,Employed,M,Rural,Married,Personal Auto,Personal L3,Offer2,Agent,Two-Door Car,Medsize
8391,LQ22609,Arizona,No,Extended,College,1/11/11,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
8392,ZP80265,Oregon,No,Basic,Bachelor,1/11/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,Large
8393,BO87401,Nevada,Yes,Basic,College,2/21/11,Unemployed,F,Suburban,Divorced,Personal Auto,Personal L1,Offer1,Agent,SUV,Medsize
8394,SX20211,Oregon,No,Premium,College,1/22/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
8395,EK61334,California,No,Extended,Bachelor,2/22/11,Unemployed,F,Urban,Married,Personal Auto,Personal L2,Offer3,Agent,Four-Door Car,Medsize
8396,QJ49871,Oregon,No,Basic,College,1/21/11,Employed,M,Suburban,Married,Personal Auto,Personal L1,Offer3,Call Center,SUV,Medsize
8397,OO65445,Oregon,No,Basic,Bachelor,1/27/11,Unemployed,F,Urban,Married,Personal Auto,Personal L1,Offer1,Call Center,Four-Door Car,Medsize
8398,WP55297,Washington,No,Basic,Bachelor,1/10/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,Offer2,Branch,Four-Door Car,Large
8399,WY12393,Washington,No,Basic,High School or Below,1/23/11,Employed,F,Suburban,Single,Special Auto,Special L1,Offer1,Branch,Two-Door Car,Medsize
8400,JF32940,Oregon,No,Extended,Bachelor,1/12/11,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer2,Agent,SUV,Small
8401,WX84274,Oregon,No,Basic,Bachelor,2/13/11,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L3,Offer1,Agent,Four-Door Car,Small
8402,CW85845,California,No,Basic,High School or Below,1/8/11,Employed,F,Urban,Married,Corporate Auto,Corporate L2,Offer2,Agent,Four-Door Car,Medsize
8403,IO57824,Arizona,No,Extended,Bachelor,2/2/11,Unemployed,M,Urban,Married,Personal Auto,Personal L2,Offer2,Web,Four-Door Car,Medsize
